Name,Line 1,Line 2,Town,County,Postcode,lat,lng
McDonald's,129 Stockport Road,Ardwick,Manchester,Greater Manchester,M12 4AB,53.4672485,-2.217854
McDonald's,316 Barlow Moor Road,Chorlton-cum-Hardy,Manchester,Greater Manchester,M21 8AY,53.4365667,-2.2730787
McDonald's,3 Cross Lane,,Salford,Greater Manchester,M5 4BN,53.4853832,-2.2769336
McDonald's,103 Bury New Road,Whitefield,Manchester,Greater Manchester,M45 7EG,53.5431463,-2.2911489
McDonald's,Gower Street,Newtown,Wigan,Greater Manchester,WN5 9AD,53.540167,-2.649671
McDonald's,centre Retail Park,Royton,Oldham,Greater Manchester,OL2 5HX,53.5572526,-2.1383551
McDonald's,849A Princess Road,Mersey Crescent,Manchester,Greater Manchester,M20 2ZF,53.4203429,-2.2590188
McDonald's,21 Wall Way,Gorton,Manchester,Greater Manchester,M18 7WY,53.4593368,-2.1614748
McDonald's,552,Worthington Way,Wigan,Greater Manchester,WN3 6XA,53.5201779,-2.6529216
McDonald's,Neary Way,Barton Road,Trafford Park,Manchester,M41 7FP,53.4625751,-2.3580396
McDonald's,447 Bolton Road,Pendlebury,Manchester,Greater Manchester,M27 8BB,53.5139383,-2.3235798
McDonald's,Riverside Retail Park,Regent Road,Salford,Greater Manchester,M5 4TJ,53.4754487,-2.2652792
McDonald's,Stockport Road,Hattersley,Mottram in Longdendale,Hyde,SK14 3AU,53.4533074,-2.0247235
McDonald's,13 Rowlandsway,Civic Centre,Wythenshawe,Manchester,M22 5RG,53.3801836,-2.2606183
McDonald's,674 Altrincham Road,Wythenshawe,Manchester,Greater Manchester,M23 9AA,53.4003348,-2.2891845
McDonald's,317 Bury New Road,,Salford,Greater Manchester,M7 2YN,53.5017083,-2.2581354
McDonald's,Liverpool Road,Platt Bridge,Wigan,Greater Manchester,WN2 5BD,53.520703,-2.5973108
McDonald's,1093 Stockport Road Monarch Leisure Park,,Manchester,Greater Manchester,M19 2RE,53.4353569,-2.1836874
McDonald's,2 Gibbon Street,,Manchester,Greater Manchester,M11 4TA,53.4846949,-2.1960549
McDonald's,West One Retail Park,Gilda Brook Road,Eccles,Manchester,M50 1ZD,53.4815932,-2.330145
McDonald's,419 Oxford Road,,Manchester,Greater Manchester,M13 9WG,53.4626675,-2.2295101
McDonald's,Worthington Way Crown Point North Shopping Park,Denton,Manchester,Greater Manchester,M34 3JP,53.4587233,-2.1158216
McDonald's,Barton Dock Road,Trafford Park,Stretford,Manchester,M41 7ZA,53.4689948,-2.3451022
McDonald's,100 Princess Road,Hulme,Manchester,Greater Manchester,M15 5AS,53.4611478,-2.2460893
McDonald's,Morris Street,,Wigan,Greater Manchester,WN1 3RB,53.548503,-2.62394
McDonald's,11-13 Piccadilly,,Manchester,Greater Manchester,M1 1LY,53.4817762,-2.2373728
McDonald's,35 High Street,,Newport,,NP20 1GF,51.588198,-2.997158
McDonald's,RETAIL PARK,Seven Stiles Avenue,Newport,,NP19 4QR,51.5741525,-2.945281
McDonald's,The Walk,,Ebbw Vale,Blaenau Gwent,NP23 6AY,51.7765515,-3.205859
McDonald's,Harlech retail park,Cardiff Road,Newport,,NP20 3BA,51.574505,-3.0090293
McDonald's,Coldra Roundabout,,Newport,,NP18 2NX,51.602691,-2.923716
McDonald's,Lyne Road,,Newport,,NP20 5JG,51.5960267,-2.9970342
McDonald's,Ebbw Close,Rogerstone,Bassaleg,Newport,NP10 9HZ,51.5972927,-3.0770834
McDonald's,Pencarn Way,Duffryn,Newport,,NP10 8XL,51.5567136,-3.0211667
McDonald's,South Road,,Caernarfon,Gwynedd,LL55 2HS,53.1340784,-4.2695824
McDonald's,Caernarfon Road Britannia Shopping Centre,,Bangor,Gwynedd,LL57 4SU,53.2132047,-4.1451999
McDonald's,Salisbury Road,Ower,Romsey,Hampshire,SO51 6GF,50.9553778,-1.5363098
McDonald's,23 Union Street,,Aldershot,Hampshire,GU11 1EP,51.2493187,-0.7654678
McDonald's,223 Commercial Road,,Portsmouth,,PO1 4BJ,50.8027568,-1.0881559
McDonald's,The Swan Centre Wells Place,,Eastleigh,Hampshire,SO50 5SG,50.9672956,-1.3540057
McDonald's,31-33 West Street,,Havant,Hampshire,PO9 1ER,50.8514881,-0.9844322
McDonald's,5 Market Place,,Basingstoke,Hampshire,RG21 7QA,51.2622557,-1.0867881
McDonald's,69 Saint George's Street,,Winchester,Hampshire,SO23 8BG,51.0626733,-1.3133999
McDonald's,189-191 Fleet Road,,Fleet,Hampshire,GU51 3BL,51.2820335,-0.8408403
McDonald's,363 Shirley Road,Shirley,Southampton,,SO15 3JD,50.9188041,-1.428542
McDonald's,Farnborough Gate,Blackwater Shopping Centre,Farnborough,Hampshire,GU14 8BL,51.3086631,-0.7484244
McDonald's,Harbour Parade,west quay retail park,Southampton,,SO15 1BA,50.9048137,-1.4139144
McDonald's,Hill Retail Park,,Basingstoke,Hampshire,RG22 4AN,51.2518625,-1.1088985
McDonald's,75/77 High Road,Swaythling,Southampton,,SO16 2JE,50.9391231,-1.3802549
McDonald's,Portsmouth Road,Cosham,Portsmouth,,PO6 2SW,50.8384767,-1.0702942
McDonald's,Apex Centre Speedfields Park,Newgate Lane,Fareham,Hampshire,PO14 1TZ,50.8346398,-1.1869032
McDonald's,Green Park Road,Millbrook,Southampton,,SO16 9SH,50.9181143,-1.4573856
McDonald's,Ocean Retail Park,Burrfields Road,Portsmouth,,PO3 5NP,50.8170658,-1.0540303
McDonald's,Winchester Road,,Petersfield,Hampshire,GU32 3BS,51.0086501,-0.9524036
McDonald's,Basingstoke Leisure Park,Worting Road,Basingstoke,Hampshire,RG22 6PG,51.2647354,-1.1155448
McDonald's,M27,,Southampton,Hampshire,SO16 8AP,50.9563739,-1.4481502
McDonald's,West Portway Industrial Estate,Joule Road,Andover,Hampshire,SP10 3UX,51.2118821,-1.5165138
McDonald's,Larchwood Avenue,,Havant,Hampshire,PO9 3QW,50.8639343,-1.0116138
McDonald's,A31,Picket Post,Ringwood,Hampshire,BH24 3HN,50.8547841,-1.7304882
McDonald's,A34,Sutton Scotney,Southbound,Hampshire,SO21 3JY,51.1563318,-1.3443572
McDonald's,A34,Sutton Scotney,Southbound,Hampshire,SO21 3JY,51.1563318,-1.3443572
McDonald's,The Tumbledown Dick,Farnborough Road,Farnborough,Hampshire,GU14 7JT,51.2931884,-0.7534026
McDonald's,97 Commercial Road,Totton,Southampton,Hampshire,SO40 3AF,50.9185792,-1.4830688
McDonald's,M27,,Southampton,Hampshire,SO16 8AP,50.9563739,-1.4481502
McDonald's,New Street,,Andover,Hampshire,SP10 1DT,51.214297,-1.4747266
McDonald's,Clement Attlee Way,Cosham,Portsmouth,,PO6 4SR,50.846715,-1.098366
McDonald's,1 North Close,,Aldershot,Hampshire,GU12 4HA,51.2421583,-0.7404179
McDonald's,Fareham Road,Brockhurst,Gate,Gosport,PO13 0AF,50.8174606,-1.1586798
McDonald's,Bournemouth Road,Chandler's Ford,Eastleigh,Hampshire,SO53 3YJ,50.9675158,-1.3901665
McDonald's,46 Commercial Street,,Hereford,Herefordshire,HR1 2DJ,52.0570941,-2.7132046
McDonald's,2,Maylands Avenue,Hemel Hempstead Industrial Estate,THE,HP2 4NW,51.7577776,-0.4363009
McDonald's,102 High Street,Chipping Barnet,Barnet,Greater London,EN5 5XQ,51.6539067,-0.2012541
McDonald's,873 Saint Albans Road,North Watford,Watford,Hertfordshire,WD25 0NH,51.692305,-0.385938
McDonald's,63 Howardsgate,,Welwyn Garden City,Hertfordshire,AL8 6BB,51.8017148,-0.2047373
McDonald's,128-130 High Street,,Watford,Hertfordshire,WD17 2BJ,51.65408,-0.394229
McDonald's,68 Comet Way The Galleria,,Hatfield,Hertfordshire,AL10 0XY,51.7628801,-0.237991
McDonald's,213 Shenley Road,,Borehamwood,Hertfordshire,WD6 1TE,51.658417,-0.271453
McDonald's,Upper Bourne End Lane,A41,Bourne End,Hemel Hempstead,HP1 2SB,51.7411377,-0.529865
McDonald's,21-23 Monkswood Way,,Stevenage,Hertfordshire,SG1 1TL,51.8948234,-0.198293
McDonald's,Jarman Fields Leisure Complex,Jarman Way,Hemel Hempstead,Hertfordshire,HP2 4JS,51.7483403,-0.4561419
McDonald's,Six Hills Way,Kings Way,Stevenage,Hertfordshire,SG1 2UA,51.9004961,-0.2085401
McDonald's,331 Saint Albans Road,North Watford,Watford,Hertfordshire,WD24 6PP,51.6771015,-0.3973293
McDonald's,A505 Nightingale Road,,Hitchin,Hertfordshire,SG5 1RQ,51.9543548,-0.2670918
McDonald's,Bell Lane,Shenley,St Albans,Hertfordshire,AL2 1BX,51.7167261,-0.2784886
McDonald's,3,Darkes Lane,Potters Bar,Hertfordshire,EN6 1AJ,51.6967964,-0.191613
McDonald's,241 London Road,Apsley,Hemel Hempstead,Hertfordshire,HP3 9SE,51.739392,-0.4726693
McDonald's,Saint Albans Retail Park,Griffiths Way,St Albans,Hertfordshire,AL1 2RJ,51.7429068,-0.3426039
McDonald's,Baldock Road,A505,Royston,Hertfordshire,SG8 9NT,52.0454369,-0.0544409
McDonald's,1 Avenue One,,Letchworth Garden City,Hertfordshire,SG6 2HB,51.9791431,-0.2075352
McDonald's,North Western Avenue,A41,Watford,Hertfordshire,WD25 8HF,51.6584983,-0.3507329
McDonald's,Saint Albans Road,Odhams Trading Estate,Watford,Hertfordshire,WD24 7RT,51.6795695,-0.3903509
McDonald's,An Aird,Camanachd Crescent,Fort William,Highland Council,PH33 6AN,56.8221264,-5.1058468
McDonald's,Linkwood Place,ABERDEEN ROAD,Elgin,Moray,IV30 1HZ,57.646462,-3.285442
McDonald's,Unit 3 Forres Road,,Nairn,Highland Council,IV12 5QF,57.581961,-3.8501171
McDonald's,Inshes Retail Park,Sir Walter Scott Drive,Inverness,Highland Council,IV2 3TW,57.4664108,-4.1920218
McDonald's,2 James Watt Way,,Greenock,Inverclyde,PA15 2AD,55.9446385,-4.7354362
McDonald's,Kingsland Road,,Holyhead,Isle of Anglesey,LL65 2HY,53.3037987,-4.6298089
McDonald's,Saint James' Street,,Newport,Isle of Wight,PO30 1LB,50.6987132,-1.2952862
McDonald's,Brading Road,,Ryde,Isle of Wight,PO33 1QG,50.710746,-1.145488
McDonald's,6 Halkett Street 23/25 Hillgrove Street Saint Helier,Saint Helier,Jersey,,JE2 4WJ,49.1843282,-2.1037579
McDonald's,Eureka Leisure Park,Rutherford Road,Ashford,Kent,TN25 4BN,51.1620973,0.8705359
McDonald's,1-3 Market Square,,Bromley,Greater London,BR1 1NA,51.4057588,0.0145253
McDonald's,94 Week Street,,Maidstone,Kent,ME14 1RL,51.2765931,0.5223953
McDonald's,223 High Street,,Chatham,Medway,ME4 4BQ,51.3820748,0.5268785
McDonald's,Spital Street Priory Shopping Cntre,,Dartford,Kent,DA1 2HR,51.4444531,0.2161535
McDonald's,97 High Street,,Margate,Kent,CT9 1JT,51.3867313,1.3813109
McDonald's,85/87 New Road,,Gravesend,Kent,DA11 0AF,51.4424048,0.3689216
