Name,Line 1,Line 2,Town,County,Postcode,lat,lng
Nando's,TOWER RETAIL PARK,Crayford Road,Crayford,2,DA1 4LD,51.450795,0.1800795
Nando's,Purley Way,,Croydon,Greater London,CR0 4RQ,51.3563967,-0.1135778
Nando's,148 Kingsland High Street,,London,Greater London,E8 2NS,51.5506111,-0.07484439999999999
Nando's,London Rd Unit SU322,,Derby,,DE1 2NQ,52.9197144,-1.4731073
Nando's,36,Orchard Street,Didcot,Oxfordshire,OX11 7LG,51.6069646,-1.2371049
Nando's,Triangle,,Doncaster,South Yorkshire,DN4 7NW,53.5130698,-1.1053006
Nando's,Unit 5 Freeman's Place,Walkergate,Durham,County Durham,DH1 1SQ,54.7782516,-1.575722
Nando's,1-5 Bond Street,,London,Greater London,W5 5AP,51.5126025,-0.3058761
Nando's,95 George Street,,Croydon,Greater London,CR9 2NS,51.3746952,-0.0943947
Nando's,Ashford Rd Unit R03,,Eastbourne,East Sussex,BN21 3NW,50.7695775,0.2833413
Nando's,Unit B Fort Kinnaird Retail Park,Newcraighall Road,Edinburgh,,EH15 3RD,55.935363,-3.1053139
Nando's,Fountain Park,Dundee Street,Edinburgh,,EH11 1AF,55.9418087,-3.2162378
Nando's,20,Straiton Mains,Straiton,Loanhead,EH20 9PW,55.8858524,-3.1633684
Nando's,168-176 Eltham High Street,,London,Greater London,SE9 1BJ,51.4506477,0.05671769999999999
Nando's,5B,Crown Road,Enfield,Greater London,EN1 1TH,51.6536206,-0.0592024
Nando's,Princesshay,,Exeter,Devon,EX1 1GE,50.7247938,-3.5265846
Nando's,Unit 1 High Street,The Centre,Feltham,Greater London,TW13 4BS,51.44514789999999,-0.411061
Nando's,2,Whimbrel Place,Dunfermline,Fife,KY11 8EX,56.0785747,-3.3957097
Nando's,Leisure Way Unit 2,,London,Greater London,N12 0GL,51.6047533,-0.1736071
Nando's,763 Barrhead Rd Unit X3,,Glasgow,Glasgow City,G53 6AG,55.8228842,-4.3420369
Nando's,Springfield Quay,,Glasgow,Glasgow City,G5 8NP,55.8554095,-4.275876
Nando's,725,Provan Walk,Glasgow,Glasgow City,G34 9DY,55.8700146,-4.136173299999999
Nando's,117 Gloucester Road,,London,Greater London,SW7 4ST,51.4935251,-0.1816995
